"Notes","State","State Code","Year","Year Code","Five-Year Age Groups","Five-Year Age Groups Code",Deaths,Population,Crude Rate
,"Arkansas","05","2002","2002","15-19 years","15-19",19,194395,Unreliable
,"Arkansas","05","2002","2002","20-24 years","20-24",38,195427,19.4
,"Arkansas","05","2002","2002","25-29 years","25-29",27,170896,15.8
,"Arkansas","05","2002","2002","30-34 years","30-34",37,177053,20.9
,"Arkansas","05","2002","2002","35-39 years","35-39",45,189601,23.7
,"Arkansas","05","2003","2003","10-14 years","10-14",Suppressed,195631,Suppressed
,"Arkansas","05","2003","2003","15-19 years","15-19",12,194660,Unreliable
,"Arkansas","05","2003","2003","20-24 years","20-24",29,197774,14.7
,"Arkansas","05","2003","2003","25-29 years","25-29",28,173343,16.2
,"Arkansas","05","2003","2003","30-34 years","30-34",31,176867,17.5
,"Arkansas","05","2003","2003","35-39 years","35-39",33,184163,17.9
,"Arkansas","05","2004","2004","10-14 years","10-14",Suppressed,195097,Suppressed
,"Arkansas","05","2004","2004","15-19 years","15-19",11,195713,Unreliable
,"Arkansas","05","2004","2004","20-24 years","20-24",27,197763,13.7
,"Arkansas","05","2004","2004","25-29 years","25-29",19,178555,Unreliable
,"Arkansas","05","2004","2004","30-34 years","30-34",37,176072,21.0
,"Arkansas","05","2004","2004","35-39 years","35-39",27,180140,15.0
,"Arkansas","05","2005","2005","10-14 years","10-14",Suppressed,193817,Suppressed
,"Arkansas","05","2005","2005","15-19 years","15-19",28,198087,14.1
,"Arkansas","05","2005","2005","20-24 years","20-24",31,196465,15.8
,"Arkansas","05","2005","2005","25-29 years","25-29",25,185695,13.5
,"Arkansas","05","2005","2005","30-34 years","30-34",38,174746,21.7
,"Arkansas","05","2005","2005","35-39 years","35-39",32,179169,17.9
,"Arkansas","05","2006","2006","10-14 years","10-14",Suppressed,193810,Suppressed
,"Arkansas","05","2006","2006","15-19 years","15-19",19,201049,Unreliable
,"Arkansas","05","2006","2006","20-24 years","20-24",22,195078,11.3
,"Arkansas","05","2006","2006","25-29 years","25-29",28,193194,14.5
,"Arkansas","05","2006","2006","30-34 years","30-34",33,172938,19.1
,"Arkansas","05","2006","2006","35-39 years","35-39",41,182705,22.4
,"Arkansas","05","2007","2007","10-14 years","10-14",Suppressed,193806,Suppressed
,"Arkansas","05","2007","2007","15-19 years","15-19",16,203006,Unreliable
,"Arkansas","05","2007","2007","20-24 years","20-24",24,195065,12.3
,"Arkansas","05","2007","2007","25-29 years","25-29",38,195502,19.4
,"Arkansas","05","2007","2007","30-34 years","30-34",31,172858,17.9
,"Arkansas","05","2007","2007","35-39 years","35-39",34,184379,18.4
,"Arkansas","05","2008","2008","10-14 years","10-14",Suppressed,194526,Suppressed
,"Arkansas","05","2008","2008","15-19 years","15-19",22,204132,10.8
,"Arkansas","05","2008","2008","20-24 years","20-24",36,195965,18.4
,"Arkansas","05","2008","2008","25-29 years","25-29",44,195672,22.5
,"Arkansas","05","2008","2008","30-34 years","30-34",41,175268,23.4
,"Arkansas","05","2008","2008","35-39 years","35-39",36,185513,19.4
,"Arkansas","05","2009","2009","10-14 years","10-14",Suppressed,195945,Suppressed
,"Arkansas","05","2009","2009","15-19 years","15-19",20,203468,9.8
,"Arkansas","05","2009","2009","20-24 years","20-24",35,197338,17.7
,"Arkansas","05","2009","2009","25-29 years","25-29",44,194511,22.6
,"Arkansas","05","2009","2009","30-34 years","30-34",23,179622,12.8
,"Arkansas","05","2009","2009","35-39 years","35-39",33,185081,17.8
,"Arkansas","05","2010","2010","10-14 years","10-14",Suppressed,197559,Suppressed
,"Arkansas","05","2010","2010","15-19 years","15-19",18,203805,Unreliable
,"Arkansas","05","2010","2010","20-24 years","20-24",37,199650,18.5
,"Arkansas","05","2010","2010","25-29 years","25-29",42,192153,21.9
,"Arkansas","05","2010","2010","30-34 years","30-34",29,183739,15.8
,"Arkansas","05","2010","2010","35-39 years","35-39",39,183614,21.2
,"Arkansas","05","2011","2011","10-14 years","10-14",Suppressed,199652,Suppressed
,"Arkansas","05","2011","2011","15-19 years","15-19",22,196471,11.2
,"Arkansas","05","2011","2011","20-24 years","20-24",38,206322,18.4
,"Arkansas","05","2011","2011","25-29 years","25-29",33,192697,17.1
,"Arkansas","05","2011","2011","30-34 years","30-34",33,189095,17.5
,"Arkansas","05","2011","2011","35-39 years","35-39",60,179244,33.5
,"Arkansas","05","2012","2012","10-14 years","10-14",Suppressed,199435,Suppressed
,"Arkansas","05","2012","2012","15-19 years","15-19",21,195209,10.8
,"Arkansas","05","2012","2012","20-24 years","20-24",40,208880,19.1
,"Arkansas","05","2012","2012","25-29 years","25-29",29,193019,15.0
,"Arkansas","05","2012","2012","30-34 years","30-34",49,191214,25.6
,"Arkansas","05","2012","2012","35-39 years","35-39",47,178064,26.4
,"Arkansas","05","2013","2013","10-14 years","10-14",Suppressed,198507,Suppressed
,"Arkansas","05","2013","2013","15-19 years","15-19",22,195537,11.3
,"Arkansas","05","2013","2013","20-24 years","20-24",46,211328,21.8
,"Arkansas","05","2013","2013","25-29 years","25-29",43,191235,22.5
,"Arkansas","05","2013","2013","30-34 years","30-34",37,192797,19.2
,"Arkansas","05","2013","2013","35-39 years","35-39",43,178704,24.1
,"Arkansas","05","2014","2014","10-14 years","10-14",10,197480,Unreliable
,"Arkansas","05","2014","2014","15-19 years","15-19",22,195818,11.2
,"Arkansas","05","2014","2014","20-24 years","20-24",37,209781,17.6
,"Arkansas","05","2014","2014","25-29 years","25-29",40,193233,20.7
,"Arkansas","05","2014","2014","30-34 years","30-34",44,193297,22.8
,"Arkansas","05","2014","2014","35-39 years","35-39",50,180408,27.7
,"Arkansas","05","2015","2015","10-14 years","10-14",Suppressed,196856,Suppressed
,"Arkansas","05","2015","2015","15-19 years","15-19",20,197880,10.1
,"Arkansas","05","2015","2015","20-24 years","20-24",39,206337,18.9
,"Arkansas","05","2015","2015","25-29 years","25-29",48,196670,24.4
,"Arkansas","05","2015","2015","30-34 years","30-34",55,192288,28.6
,"Arkansas","05","2015","2015","35-39 years","35-39",47,183538,25.6
,"Arkansas","05","2016","2016","10-14 years","10-14",Suppressed,197518,Suppressed
,"Arkansas","05","2016","2016","15-19 years","15-19",23,199113,11.6
,"Arkansas","05","2016","2016","20-24 years","20-24",39,203340,19.2
,"Arkansas","05","2016","2016","25-29 years","25-29",56,201935,27.7
,"Arkansas","05","2016","2016","30-34 years","30-34",44,190820,23.1
,"Arkansas","05","2016","2016","35-39 years","35-39",53,186984,28.3
,"Arkansas","05","2017","2017","10-14 years","10-14",Suppressed,199158,Suppressed
,"Arkansas","05","2017","2017","15-19 years","15-19",42,198327,21.2
,"Arkansas","05","2017","2017","20-24 years","20-24",48,202825,23.7
,"Arkansas","05","2017","2017","25-29 years","25-29",60,205551,29.2
,"Arkansas","05","2017","2017","30-34 years","30-34",46,189913,24.2
,"Arkansas","05","2017","2017","35-39 years","35-39",55,189713,29.0
,"Arkansas","05","2018","2018","10-14 years","10-14",Suppressed,200786,Suppressed
,"Arkansas","05","2018","2018","15-19 years","15-19",21,197707,10.6
,"Arkansas","05","2018","2018","20-24 years","20-24",44,201638,21.8
,"Arkansas","05","2018","2018","25-29 years","25-29",51,206497,24.7
,"Arkansas","05","2018","2018","30-34 years","30-34",53,190091,27.9
,"Arkansas","05","2018","2018","35-39 years","35-39",46,191673,24.0
,"Arkansas","05","2019","2019","10-14 years","10-14",Suppressed,200466,Suppressed
,"Arkansas","05","2019","2019","15-19 years","15-19",28,197251,14.2
,"Arkansas","05","2019","2019","20-24 years","20-24",59,200287,29.5
,"Arkansas","05","2019","2019","25-29 years","25-29",34,205499,16.5
,"Arkansas","05","2019","2019","30-34 years","30-34",60,191369,31.4
,"Arkansas","05","2019","2019","35-39 years","35-39",50,192156,26.0
,"California","06","1999","1999","10-14 years","10-14",26,2497890,1.0
,"California","06","1999","1999","15-19 years","15-19",107,2403117,4.5
,"California","06","1999","1999","20-24 years","20-24",219,2303169,9.5
,"California","06","1999","1999","25-29 years","25-29",226,2563984,8.8
,"California","06","1999","1999","30-34 years","30-34",289,2714559,10.6
,"California","06","1999","1999","35-39 years","35-39",332,2830371,11.7
,"California","06","2000","2000","10-14 years","10-14",22,2570822,0.9
,"California","06","2000","2000","15-19 years","15-19",127,2450888,5.2
,"California","06","2000","2000","20-24 years","20-24",195,2381288,8.2
,"California","06","2000","2000","25-29 years","25-29",237,2543541,9.3
,"California","06","2000","2000","30-34 years","30-34",245,2685521,9.1
,"California","06","2000","2000","35-39 years","35-39",274,2814743,9.7
,"California","06","2001","2001","10-14 years","10-14",20,2668867,0.7
,"California","06","2001","2001","15-19 years","15-19",115,2484581,4.6
,"California","06","2001","2001","20-24 years","20-24",203,2500519,8.1
,"California","06","2001","2001","25-29 years","25-29",236,2511761,9.4
,"California","06","2001","2001","30-34 years","30-34",250,2722640,9.2
,"California","06","2001","2001","35-39 years","35-39",271,2786905,9.7
,"California","06","2002","2002","10-14 years","10-14",19,2739123,Unreliable
,"California","06","2002","2002","15-19 years","15-19",120,2515883,4.8
,"California","06","2002","2002","20-24 years","20-24",207,2567429,8.1
,"California","06","2002","2002","25-29 years","25-29",232,2503790,9.3
,"California","06","2002","2002","30-34 years","30-34",273,2721499,10.0
,"California","06","2002","2002","35-39 years","35-39",282,2744578,10.3
,"California","06","2003","2003","10-14 years","10-14",13,2781873,Unreliable
,"California","06","2003","2003","15-19 years","15-19",131,2559499,5.1
,"California","06","2003","2003","20-24 years","20-24",250,2605156,9.6
,"California","06","2003","2003","25-29 years","25-29",236,2514926,9.4
,"California","06","2003","2003","30-34 years","30-34",311,2696223,11.5
,"California","06","2003","2003","35-39 years","35-39",311,2710998,11.5
,"California","06","2004","2004","10-14 years","10-14",25,2799010,0.9
,"California","06","2004","2004","15-19 years","15-19",154,2616866,5.9
,"California","06","2004","2004","20-24 years","20-24",270,2636763,10.2
,"California","06","2004","2004","25-29 years","25-29",228,2552577,8.9
,"California","06","2004","2004","30-34 years","30-34",277,2648724,10.5
,"California","06","2004","2004","35-39 years","35-39",272,2681027,10.1
,"California","06","2005","2005","10-14 years","10-14",18,2775085,Unreliable
,"California","06","2005","2005","15-19 years","15-19",137,2683940,5.1
,"California","06","2005","2005","20-24 years","20-24",233,2648417,8.8
,"California","06","2005","2005","25-29 years","25-29",223,2598001,8.6
,"California","06","2005","2005","30-34 years","30-34",208,2572421,8.1
,"California","06","2005","2005","35-39 years","35-39",301,2682400,11.2
,"California","06","2006","2006","10-14 years","10-14",16,2734680,Unreliable
,"California","06","2006","2006","15-19 years","15-19",150,2743849,5.5
,"California","06","2006","2006","20-24 years","20-24",258,2645442,9.8
,"California","06","2006","2006","25-29 years","25-29",228,2657935,8.6
,"California","06","2006","2006","30-34 years","30-34",240,2512058,9.6
,"California","06","2006","2006","35-39 years","35-39",286,2689290,10.6
,"California","06","2007","2007","10-14 years","10-14",14,2681413,Unreliable
,"California","06","2007","2007","15-19 years","15-19",123,2793601,4.4
,"California","06","2007","2007","20-24 years","20-24",252,2658718,9.5
,"California","06","2007","2007","25-29 years","25-29",265,2692305,9.8
,"California","06","2007","2007","30-34 years","30-34",249,2488229,10.0
,"California","06","2007","2007","35-39 years","35-39",306,2674758,11.4
,"California","06","2008","2008","10-14 years","10-14",18,2640937,Unreliable
,"California","06","2008","2008","15-19 years","15-19",135,2823230,4.8
,"California","06","2008","2008","20-24 years","20-24",256,2685532,9.5
,"California","06","2008","2008","25-29 years","25-29",260,2729493,9.5
,"California","06","2008","2008","30-34 years","30-34",227,2497578,9.1
,"California","06","2008","2008","35-39 years","35-39",311,2650671,11.7
,"California","06","2009","2009","10-14 years","10-14",20,2606631,0.8
,"California","06","2009","2009","15-19 years","15-19",146,2834241,5.2
,"California","06","2009","2009","20-24 years","20-24",252,2725786,9.2
,"California","06","2009","2009","25-29 years","25-29",228,2744863,8.3
,"California","06","2009","2009","30-34 years","30-34",242,2534696,9.5
,"California","06","2009","2009","35-39 years","35-39",285,2614976,10.9
,"California","06","2010","2010","10-14 years","10-14",28,2590930,1.1
,"California","06","2010","2010","15-19 years","15-19",152,2823940,5.4
,"California","06","2010","2010","20-24 years","20-24",288,2765949,10.4
,"California","06","2010","2010","25-29 years","25-29",240,2744409,8.7
,"California","06","2010","2010","30-34 years","30-34",245,2573468,9.5
,"California","06","2010","2010","35-39 years","35-39",307,2573579,11.9
,"California","06","2011","2011","10-14 years","10-14",27,2571274,1.1
,"California","06","2011","2011","15-19 years","15-19",164,2754231,6.0
,"California","06","2011","2011","20-24 years","20-24",275,2862538,9.6
,"California","06","2011","2011","25-29 years","25-29",282,2774238,10.2
,"California","06","2011","2011","30-34 years","30-34",285,2638129,10.8
,"California","06","2011","2011","35-39 years","35-39",270,2522015,10.7
,"California","06","2012","2012","10-14 years","10-14",19,2543939,Unreliable
,"California","06","2012","2012","15-19 years","15-19",130,2711525,4.8
,"California","06","2012","2012","20-24 years","20-24",283,2921983,9.7
,"California","06","2012","2012","25-29 years","25-29",279,2790128,10.0
,"California","06","2012","2012","30-34 years","30-34",264,2692512,9.8
,"California","06","2012","2012","35-39 years","35-39",277,2515691,11.0
,"California","06","2013","2013","10-14 years","10-14",30,2528375,1.2
,"California","06","2013","2013","15-19 years","15-19",151,2659234,5.7
,"California","06","2013","2013","20-24 years","20-24",305,2927168,10.4
,"California","06","2013","2013","25-29 years","25-29",286,2840743,10.1
,"California","06","2013","2013","30-34 years","30-34",287,2750543,10.4
,"California","06","2013","2013","35-39 years","35-39",268,2526157,10.6
,"California","06","2014","2014","10-14 years","10-14",23,2526405,0.9
,"California","06","2014","2014","15-19 years","15-19",139,2623149,5.3
,"California","06","2014","2014","20-24 years","20-24",282,2928434,9.6
,"California","06","2014","2014","25-29 years","25-29",334,2918313,11.4
,"California","06","2014","2014","30-34 years","30-34",272,2805073,9.7
,"California","06","2014","2014","35-39 years","35-39",289,2565590,11.3
,"California","06","2015","2015","10-14 years","10-14",23,2520500,0.9
,"California","06","2015","2015","15-19 years","15-19",179,2601788,6.9
,"California","06","2015","2015","20-24 years","20-24",304,2883106,10.5
,"California","06","2015","2015","25-29 years","25-29",317,3002597,10.6
,"California","06","2015","2015","30-34 years","30-34",308,2833097,10.9
,"California","06","2015","2015","35-39 years","35-39",301,2618095,11.5
,"California","06","2016","2016","10-14 years","10-14",28,2522475,1.1
,"California","06","2016","2016","15-19 years","15-19",184,2579986,7.1
,"California","06","2016","2016","20-24 years","20-24",305,2812191,10.8
,"California","06","2016","2016","25-29 years","25-29",374,3069878,12.2
,"California","06","2016","2016","30-34 years","30-34",311,2847907,10.9
,"California","06","2016","2016","35-39 years","35-39",339,2650907,12.8
,"California","06","2017","2017","10-14 years","10-14",39,2542780,1.5
,"California","06","2017","2017","15-19 years","15-19",187,2562668,7.3
,"California","06","2017","2017","20-24 years","20-24",335,2767775,12.1
,"California","06","2017","2017","25-29 years","25-29",371,3130234,11.9
,"California","06","2017","2017","30-34 years","30-34",344,2893545,11.9
,"California","06","2017","2017","35-39 years","35-39",314,2713487,11.6
,"California","06","2018","2018","10-14 years","10-14",27,2547973,1.1
,"California","06","2018","2018","15-19 years","15-19",173,2545375,6.8
,"California","06","2018","2018","20-24 years","20-24",346,2711800,12.8
,"California","06","2018","2018","25-29 years","25-29",375,3125816,12.0
,"California","06","2018","2018","30-34 years","30-34",351,2917983,12.0
,"California","06","2018","2018","35-39 years","35-39",371,2754980,13.5
,"California","06","2019","2019","10-14 years","10-14",27,2529137,1.1
,"California","06","2019","2019","15-19 years","15-19",157,2533694,6.2
,"California","06","2019","2019","20-24 years","20-24",341,2647279,12.9
,"California","06","2019","2019","25-29 years","25-29",389,3094978,12.6
,"California","06","2019","2019","30-34 years","30-34",386,2957974,13.0
,"California","06","2019","2019","35-39 years","35-39",377,2780574,13.6
,"Colorado","08","1999","1999","10-14 years","10-14",Suppressed,306407,Suppressed
,"Colorado","08","1999","1999","15-19 years","15-19",42,302365,13.9
,"Colorado","08","1999","1999","20-24 years","20-24",45,294419,15.3
,"Colorado","08","1999","1999","25-29 years","25-29",53,326929,16.2
,"Colorado","08","1999","1999","30-34 years","30-34",49,327928,14.9
,"Colorado","08","1999","1999","35-39 years","35-39",66,371857,17.7
,"Colorado","08","2000","2000","10-14 years","10-14",Suppressed,311497,Suppressed
,"Colorado","08","2000","2000","15-19 years","15-19",40,307238,13.0
,"Colorado","08","2000","2000","20-24 years","20-24",48,306238,15.7
,"Colorado","08","2000","2000","25-29 years","25-29",56,331795,16.9
,"Colorado","08","2000","2000","30-34 years","30-34",58,332232,17.5
,"Colorado","08","2000","2000","35-39 years","35-39",55,366092,15.0
,"Colorado","08","2001","2001","10-14 years","10-14",13,320321,Unreliable
,"Colorado","08","2001","2001","15-19 years","15-19",38,319058,11.9
